median_house_value,housing_median_age,total_rooms,population,total_bedrooms,households,median_income,ocean_proximity,latitude,longitude,is_train,scaled_housing_median_age,scaled_clean_total_rooms,scaled_clean_population,scaled_clean_total_bedrooms,scaled_clean_households,scaled_clean_median_income,log10_median_house_value,bucketized_longitude,bucketized_latitude,bucketized_latitude_X_bucketized_longitude,hashed_bucketized_latitude_X_bucketized_longitude,encoded_ocean_proximity
391100.0,52.0,2612.0,901.0,365.0,367.0,7.2354,NEAR BAY,37.85,-122.24,True,1.8574275,0.1206689,-0.5704204,-0.48040313,-0.3855089,2.0667455,5.592288,1,8,8_X_1,128,3
337300.0,28.0,5287.0,2031.0,1048.0,956.0,5.457000000000001,NEAR BAY,37.85,-122.22,True,-0.050697483,2.0360148,0.90289557,1.8990355,1.8318999,0.9953915,5.5280166,1,8,8_X_1,128,3
295200.0,50.0,2935.0,1031.0,473.0,479.0,7.5,NEAR BAY,37.84,-122.22,True,1.6984171,0.35194242,-0.40092388,-0.10415222,0.036137596,2.2261474,5.470116,1,8,8_X_1,128,3
292300.0,44.0,3424.0,1358.0,597.0,597.0,6.0194,NEAR BAY,37.84,-122.21,True,1.2213858,0.7020748,0.025425076,0.32783955,0.4803723,1.3341959,5.465829,1,8,8_X_1,128,3
411500.0,40.0,4991.0,1616.0,674.0,654.0,7.5544,NEAR BAY,37.83,-122.21,False,0.903365,1.8240737,0.36181048,0.5960925,0.69496024,2.2589195,5.61437,1,8,8_X_1,128,3
311500.0,30.0,2211.0,844.0,346.0,343.0,6.0666,NEAR BAY,37.84,-122.2,True,0.108312935,-0.16645397,-0.64473814,-0.5465954,-0.47586173,1.3626302,5.4934583,1,8,8_X_1,128,3
325900.0,34.0,3038.0,1140.0,490.0,496.0,7.0548,NEAR BAY,37.84,-122.21,True,0.42633376,0.4256922,-0.25880757,-0.044927537,0.10013751,1.9579475,5.5130844,1,8,8_X_1,128,3
392600.0,18.0,1617.0,533.0,210.0,194.0,11.6017,NEAR BAY,37.84,-122.19,True,-0.84574956,-0.59176815,-1.050226,-1.0203929,-1.0368022,2.5356135,5.5939503,1,8,8_X_1,128,3
319300.0,35.0,2865.0,1072.0,460.0,443.0,7.4882,NEAR BAY,37.84,-122.2,True,0.505839,0.30182123,-0.34746727,-0.14944167,-0.09939163,2.219039,5.504199,1,8,8_X_1,128,3
333300.0,34.0,5065.0,1627.0,788.0,766.0,6.8976,NEAR BAY,37.83,-122.21,True,0.42633376,1.8770589,0.37615252,0.99324626,1.1166067,1.8632462,5.5228353,1,8,8_X_1,128,3
335200.0,28.0,1326.0,463.0,184.0,190.0,8.2049,NEAR BAY,37.83,-122.19,True,-0.050697483,-0.8001291,-1.1414933,-1.1109718,-1.0518609,2.5356135,5.525304,1,8,8_X_1,128,3
351200.0,26.0,1589.0,542.0,223.0,211.0,8.401,NEAR BAY,37.83,-122.2,True,-0.2097079,-0.61181664,-1.0384916,-0.9751034,-0.9728022,2.5356135,5.5455546,1,8,8_X_1,128,3
368900.0,29.0,1791.0,661.0,271.0,269.0,6.8538,NEAR BAY,37.83,-122.19,True,0.028807726,-0.46718115,-0.8833371,-0.80788076,-0.7544496,1.83686,5.566909,1,8,8_X_1,128,3
365900.0,32.0,1835.0,635.0,264.0,263.0,8.317,NEAR BAY,37.82,-122.19,True,0.26732334,-0.4356764,-0.9172364,-0.8322674,-0.7770378,2.5356135,5.5633626,1,8,8_X_1,128,3
366700.0,37.0,1229.0,420.0,181.0,176.0,7.0175,NEAR BAY,37.82,-122.2,True,0.6648494,-0.8695828,-1.1975576,-1.1214231,-1.1045668,1.935477,5.564311,1,8,8_X_1,128,3
362800.0,39.0,3770.0,1265.0,534.0,500.0,6.3302,NEAR BAY,37.82,-122.2,True,0.8238598,0.9498167,-0.09583013,0.108359866,0.11519632,1.5214298,5.559667,1,8,8_X_1,128,3
483300.0,30.0,292.0,126.0,38.0,52.0,6.3624,NEAR BAY,37.81,-122.18,True,0.108312935,-1.5404909,-1.5808804,-1.6196072,-1.5713897,1.5408279,5.684217,1,7,7_X_1,103,3
331400.0,52.0,2375.0,813.0,333.0,350.0,7.0549,NEAR BAY,37.82,-122.21,True,1.8574275,-0.04902716,-0.6851565,-0.59188485,-0.44950882,1.9580077,5.5203524,1,8,8_X_1,128,3
323500.0,45.0,2964.0,1067.0,436.0,426.0,6.7851,NEAR BAY,37.81,-122.2,True,1.300891,0.37270692,-0.35398638,-0.23305298,-0.16339155,1.7954732,5.5098743,1,7,7_X_1,103,3
216700.0,50.0,2833.0,1260.0,605.0,552.0,2.8929,NEAR BAY,37.8,-122.21,True,1.6984171,0.27890867,-0.10234923,0.35571,0.31096077,-0.5492886,5.335859,1,7,7_X_1,103,3
233100.0,38.0,2254.0,951.0,535.0,487.0,3.0812,NEAR BAY,37.8,-122.21,True,0.7443546,-0.13566522,-0.5052294,0.111843675,0.066255204,-0.43585178,5.3675423,1,7,7_X_1,103,3
296400.0,52.0,1389.0,510.0,212.0,224.0,5.2402,NEAR BAY,37.81,-122.21,False,1.8574275,-0.75502,-1.0802138,-1.0134252,-0.92386115,0.8647856,5.471878,1,7,7_X_1,103,3
273700.0,52.0,1971.0,765.0,335.0,308.0,6.5217,NEAR BAY,37.81,-122.22,True,1.8574275,-0.33829808,-0.74773985,-0.58491725,-0.60762626,1.6367943,5.437275,1,7,7_X_1,103,3
227700.0,52.0,2183.0,1129.0,465.0,460.0,3.2632,NEAR BAY,37.8,-122.22,True,1.8574275,-0.18650244,-0.27314958,-0.13202265,-0.03539172,-0.32621026,5.357363,1,7,7_X_1,103,3
199600.0,52.0,2286.0,1073.0,464.0,441.0,3.0298,NEAR BAY,37.8,-122.22,False,1.8574275,-0.11275268,-0.34616345,-0.13550645,-0.10692104,-0.46681646,5.3001604,1,7,7_X_1,103,3
239800.0,52.0,2721.0,1185.0,541.0,515.0,4.5428,NEAR BAY,37.8,-122.22,True,1.8574275,0.19871476,-0.20013568,0.1327465,0.17166683,0.4446538,5.379849,1,7,7_X_1,103,3
270100.0,52.0,2024.0,756.0,339.0,340.0,4.072,NEAR BAY,37.81,-122.22,True,1.8574275,-0.30034918,-0.7594742,-0.57098204,-0.48715582,0.16103174,5.4315248,1,7,7_X_1,103,3
302100.0,52.0,2944.0,1034.0,536.0,521.0,5.3509,NEAR BAY,37.81,-122.22,True,1.8574275,0.35838658,-0.3970124,0.11532748,0.19425504,0.93147415,5.4801507,1,7,7_X_1,103,3
269500.0,52.0,2033.0,787.0,486.0,459.0,3.1603,NEAR BAY,37.8,-122.23,True,1.8574275,-0.29390502,-0.71905583,-0.058862757,-0.039156422,-0.3881999,5.4305587,1,7,7_X_1,103,3
314700.0,52.0,1433.0,612.0,229.0,213.0,4.7708,NEAR BAY,37.81,-122.23,True,1.8574275,-0.7235153,-0.9472242,-0.95420057,-0.96527284,0.58200693,5.4978967,1,7,7_X_1,103,3
390100.0,52.0,2927.0,1021.0,402.0,380.0,8.1564,NEAR BAY,37.81,-122.22,True,1.8574275,0.3462143,-0.41396207,-0.35150236,-0.3365678,2.5356135,5.591176,1,7,7_X_1,103,3
410300.0,52.0,2315.0,861.0,292.0,258.0,8.8793,NEAR BAY,37.81,-122.23,True,1.8574275,-0.09198818,-0.6225732,-0.7347209,-0.7958613,2.5356135,5.6131015,1,7,7_X_1,103,3
352400.0,52.0,2485.0,953.0,313.0,327.0,6.8591,NEAR BAY,37.81,-122.24,True,1.8574275,0.029734725,-0.50262177,-0.66156095,-0.53609693,1.8400527,5.5470357,1,7,7_X_1,103,3
287300.0,52.0,1490.0,634.0,238.0,256.0,6.0302,NEAR BAY,37.81,-122.24,True,1.8574275,-0.6827023,-0.9185402,-0.9228463,-0.8033907,1.340702,5.4583354,1,7,7_X_1,103,3
348700.0,52.0,2814.0,878.0,365.0,352.0,7.507999999999999,NEAR BAY,37.81,-122.23,True,1.8574275,0.26530436,-0.60040826,-0.48040313,-0.4419794,2.2309668,5.542452,1,7,7_X_1,103,3
243800.0,52.0,2093.0,918.0,550.0,483.0,2.7477,NEAR BAY,37.81,-122.24,True,1.8574275,-0.250944,-0.54825544,0.16410075,0.0511964,-0.6367608,5.387034,1,7,7_X_1,103,3
211500.0,52.0,888.0,360.0,168.0,175.0,2.1944,NEAR BAY,37.8,-122.24,True,1.8574275,-1.1137446,-1.2757868,-1.1667126,-1.1083314,-0.970083,5.32531,1,7,7_X_1,103,3
218400.0,52.0,2087.0,1197.0,510.0,488.0,3.0149,NEAR BAY,37.8,-122.25,True,1.8574275,-0.25524008,-0.18448985,0.024748556,0.07001991,-0.47579262,5.3392525,1,7,7_X_1,103,3
269900.0,52.0,2513.0,1048.0,502.0,518.0,3.675,NEAR BAY,37.81,-122.24,True,1.8574275,0.049783204,-0.37875894,-0.0031218806,0.18296093,-0.07813132,5.431203,1,7,7_X_1,103,3
218800.0,46.0,3232.0,1373.0,835.0,747.0,3.225,NEAR BAY,37.81,-122.25,True,1.3803962,0.5645995,0.044982366,1.156985,1.0450774,-0.34922293,5.3400474,1,7,7_X_1,103,3
225000.0,42.0,4120.0,1715.0,1065.0,1015.0,2.9345,NEAR BAY,37.8,-122.25,False,1.0623754,1.2004228,0.49088863,1.9582602,2.0540173,-0.5242276,5.3521824,1,7,7_X_1,103,3
250000.0,43.0,2364.0,1359.0,792.0,722.0,2.1429,NEAR BAY,37.8,-122.25,True,1.1418806,-0.056903347,0.026728896,1.0071815,0.9509599,-1.0011079,5.39794,1,7,7_X_1,103,3
171400.0,41.0,1471.0,1062.0,469.0,413.0,1.6121,NEAR BAY,37.8,-122.25,True,0.9828702,-0.69630665,-0.36050546,-0.11808743,-0.21233267,-1.3208755,5.2340107,1,7,7_X_1,103,3
193800.0,29.0,2468.0,1335.0,864.0,773.0,1.3929,NEAR BAY,37.8,-122.25,True,0.028807726,0.017562434,-0.0045627705,1.2580154,1.1429597,-1.4529274,5.287354,1,7,7_X_1,103,3
125000.0,27.0,1632.0,1171.0,492.0,429.0,2.3173,NEAR BAY,37.79,-122.24,False,-0.1302027,-0.58102787,-0.21838915,-0.037959926,-0.15209745,-0.89604485,5.09691,1,7,7_X_1,103,3
97500.0,45.0,1786.0,1475.0,526.0,460.0,1.7772,NEAR BAY,37.79,-122.25,True,1.300891,-0.47076124,0.17797194,0.080489434,-0.03539172,-1.221415,4.9890046,1,7,7_X_1,103,3
125000.0,50.0,629.0,742.0,188.0,196.0,2.6458,NEAR BAY,37.79,-122.25,True,1.6984171,-1.299193,-0.77772766,-1.0970366,-1.0292728,-0.698148,5.09691,1,7,7_X_1,103,3
138800.0,52.0,1339.0,1086.0,391.0,363.0,2.181,NEAR BAY,37.79,-122.25,False,1.8574275,-0.7908209,-0.3292138,-0.3898242,-0.4005677,-0.9781555,5.1423893,1,7,7_X_1,103,3
116700.0,36.0,1678.0,1645.0,606.0,543.0,2.2303,NEAR BAY,37.8,-122.25,True,0.5853442,-0.5480911,0.39962125,0.3591938,0.27707845,-0.9484559,5.067071,1,7,7_X_1,103,3
151800.0,43.0,2344.0,1710.0,647.0,644.0,1.6504,NEAR BAY,37.8,-122.25,True,1.1418806,-0.07122369,0.48436952,0.5020298,0.6573132,-1.2978027,5.1812716,1,7,7_X_1,103,3
127000.0,52.0,996.0,731.0,228.0,228.0,2.2697,NEAR BAY,37.8,-122.24,True,1.8574275,-1.0364147,-0.79206973,-0.95768434,-0.90880233,-0.92472035,5.1038036,1,7,7_X_1,103,3
128600.0,52.0,1591.0,1118.0,373.0,347.0,2.1563,NEAR BAY,37.8,-122.24,True,1.8574275,-0.6103846,-0.2874916,-0.45253268,-0.4608029,-0.99303544,5.109241,1,7,7_X_1,103,3
140600.0,52.0,1586.0,1006.0,398.0,335.0,2.1348,NEAR BAY,37.8,-122.24,True,1.8574275,-0.6139647,-0.43351936,-0.36543757,-0.50597936,-1.0059875,5.1479855,1,7,7_X_1,103,3
182700.0,47.0,2046.0,1213.0,588.0,554.0,2.6292,NEAR BAY,37.8,-122.24,True,1.4599015,-0.2845968,-0.16362874,0.29648533,0.31849018,-0.70814824,5.261739,1,7,7_X_1,103,3
146900.0,52.0,1192.0,772.0,289.0,257.0,2.3833,NEAR BAY,37.8,-122.23,True,1.8574275,-0.8960754,-0.7386131,-0.74517226,-0.799626,-0.85628474,5.1670218,1,7,7_X_1,103,3
122800.0,52.0,1803.0,1321.0,420.0,401.0,2.957,NEAR BAY,37.8,-122.24,True,1.8574275,-0.45858896,-0.022816243,-0.28879386,-0.25750908,-0.51067305,5.0891986,1,7,7_X_1,103,3
169300.0,49.0,2838.0,1487.0,749.0,677.0,2.5238,NEAR BAY,37.8,-122.24,True,1.6189119,0.28248876,0.19361778,0.8573779,0.7815484,-0.77164394,5.228657,1,7,7_X_1,103,3
126600.0,52.0,783.0,488.0,184.0,186.0,1.9375,NEAR BAY,37.8,-122.23,True,1.8574275,-1.1889265,-1.1088978,-1.1109718,-1.0669198,-1.1248462,5.1024337,1,7,7_X_1,103,3
127900.0,51.0,1590.0,949.0,414.0,392.0,1.9028,NEAR BAY,37.8,-122.23,True,1.7779223,-0.6111006,-0.50783706,-0.3096967,-0.29139137,-1.1457504,5.1068707,1,7,7_X_1,103,3
123500.0,50.0,1746.0,1149.0,480.0,415.0,2.25,NEAR BAY,37.8,-122.23,True,1.6984171,-0.49940193,-0.24707319,-0.07976558,-0.20480326,-0.9365881,5.091667,1,7,7_X_1,103,3
111900.0,52.0,1252.0,844.0,299.0,280.0,2.3929,NEAR BAY,37.8,-122.23,True,1.8574275,-0.85311437,-0.64473814,-0.71033424,-0.7130379,-0.8505015,5.04883,1,7,7_X_1,103,3
112800.0,43.0,5963.0,4367.0,1344.0,1231.0,2.1917,NEAR BAY,37.79,-122.23,True,1.1418806,2.3209896,2.350135,2.3310273,2.3495462,-0.97170955,5.052309,1,7,7_X_1,103,3
107900.0,52.0,1783.0,1659.0,395.0,412.0,2.9357,NEAR BAY,37.79,-122.23,True,1.8574275,-0.4729093,0.41787472,-0.37588897,-0.21609737,-0.52350473,5.0330215,1,7,7_X_1,103,3
137500.0,30.0,999.0,1011.0,264.0,263.0,1.8854,NEAR BAY,37.79,-122.23,True,0.108312935,-1.0342667,-0.42700025,-0.8322674,-0.7770378,-1.1562326,5.138303,1,7,7_X_1,103,3
105500.0,39.0,1469.0,1464.0,431.0,389.0,2.1638,NEAR BAY,37.79,-122.24,True,0.8238598,-0.69773865,0.16362993,-0.250472,-0.30268547,-0.9885172,5.0232525,1,7,7_X_1,103,3
95500.0,47.0,1372.0,1237.0,395.0,303.0,2.125,NEAR BAY,37.79,-122.24,True,1.4599015,-0.7671923,-0.13233708,-0.37588897,-0.62644976,-1.0118914,4.9800034,1,7,7_X_1,103,3
116100.0,52.0,674.0,647.0,180.0,168.0,3.375,NEAR BAY,37.79,-122.24,False,1.8574275,-1.2669723,-0.9015905,-1.124907,-1.1346843,-0.25885907,5.064832,1,7,7_X_1,103,3
112200.0,43.0,1626.0,1284.0,376.0,357.0,2.2542,NEAR BAY,37.79,-122.24,True,1.1418806,-0.585324,-0.07105756,-0.44208127,-0.4231559,-0.93405795,5.049993,1,7,7_X_1,103,3
75000.0,51.0,175.0,228.0,43.0,55.0,2.1,NEAR BAY,37.79,-122.25,True,1.7779223,-1.6242648,-1.4478909,-1.6021882,-1.5600955,-1.026952,4.875061,1,7,7_X_1,103,3
112500.0,39.0,461.0,381.0,129.0,123.0,1.6,NEAR BAY,37.79,-122.25,True,0.8238598,-1.4194839,-1.2484065,-1.3025811,-1.3040959,-1.3281649,5.0511527,1,7,7_X_1,103,3
125000.0,52.0,902.0,846.0,237.0,227.0,3.625,NEAR BAY,37.79,-122.25,True,1.8574275,-1.1037204,-0.6421305,-0.92633015,-0.912567,-0.10825261,5.09691,1,7,7_X_1,103,3
115000.0,20.0,2373.0,1659.0,779.0,676.0,1.6929,NEAR BAY,37.8,-122.26,True,-0.68673915,-0.05045919,0.41787472,0.961892,0.7777837,-1.2721995,5.060698,1,7,7_X_1,103,3
95000.0,52.0,391.0,520.0,128.0,138.0,1.6471,NEAR BAY,37.77,-122.22,True,1.8574275,-1.4696051,-1.0671756,-1.3060648,-1.2476254,-1.2997906,4.9777236,1,7,7_X_1,103,3
96400.0,52.0,1137.0,866.0,301.0,259.0,2.59,NEAR BAY,37.77,-122.22,True,1.8574275,-0.93545634,-0.61605406,-0.70336664,-0.7920966,-0.73176336,4.984077,1,7,7_X_1,103,3
72000.0,52.0,769.0,612.0,206.0,183.0,2.57,NEAR BAY,37.77,-122.23,True,1.8574275,-1.1989506,-0.9472242,-1.0343281,-1.0782138,-0.74381185,4.8573327,1,7,7_X_1,103,3
71300.0,52.0,472.0,415.0,146.0,126.0,2.6429,NEAR BAY,37.78,-122.23,True,1.8574275,-1.4116077,-1.2040766,-1.2433563,-1.2928019,-0.699895,4.8530893,1,7,7_X_1,103,3
80800.0,52.0,862.0,994.0,215.0,213.0,3.0257,NEAR BAY,37.78,-122.23,True,1.8574275,-1.132361,-0.4491652,-1.0029738,-0.96527284,-0.4692864,4.9074116,1,7,7_X_1,103,3
128800.0,50.0,1920.0,1525.0,530.0,477.0,1.4886,NEAR BAY,37.78,-122.22,False,1.6984171,-0.37481496,0.24316292,0.09442465,0.028608195,-1.3952751,5.1099157,1,7,7_X_1,103,3
112500.0,43.0,1420.0,1506.0,472.0,438.0,1.9338,NEAR BAY,37.78,-122.23,True,1.1418806,-0.7328235,0.21839035,-0.10763602,-0.118215136,-1.1270752,5.0511527,1,7,7_X_1,103,3
119400.0,52.0,986.0,1008.0,258.0,255.0,1.4844,NEAR BAY,37.78,-122.23,True,1.8574275,-1.0435749,-0.43091172,-0.8531702,-0.80715543,-1.3978053,5.0770044,1,7,7_X_1,103,3
118100.0,44.0,2340.0,2813.0,825.0,751.0,1.6009,NEAR BAY,37.78,-122.23,True,1.2213858,-0.074087754,1.9224824,1.1221471,1.0601362,-1.3276228,5.07225,1,7,7_X_1,103,3
122500.0,48.0,1696.0,1481.0,396.0,343.0,2.0375,NEAR BAY,37.79,-122.23,False,1.5394067,-0.5352028,0.18579486,-0.37240517,-0.47586173,-1.0646036,5.088136,1,7,7_X_1,103,3
106300.0,49.0,1175.0,859.0,217.0,219.0,2.293,NEAR BAY,37.79,-122.23,True,1.6189119,-0.9082477,-0.62518084,-0.9960062,-0.94268465,-0.9106838,5.026533,1,7,7_X_1,103,3
132500.0,37.0,2343.0,1608.0,574.0,523.0,2.1494,NEAR BAY,37.79,-122.22,True,0.6648494,-0.07193971,0.35137993,0.24771206,0.20178443,-0.99719214,5.1222157,1,7,7_X_1,103,3
122700.0,30.0,610.0,425.0,145.0,140.0,1.6198,NEAR BAY,37.79,-122.23,False,0.108312935,-1.3127974,-1.1910385,-1.2468401,-1.240096,-1.3162369,5.088845,1,7,7_X_1,103,3
113300.0,40.0,930.0,564.0,199.0,184.0,1.3281,NEAR BAY,37.79,-122.23,True,0.903365,-1.0836719,-1.0098076,-1.0587147,-1.0744492,-1.4919645,5.0542297,1,7,7_X_1,103,3
109500.0,44.0,1487.0,961.0,314.0,272.0,3.5156,NEAR BAY,37.79,-122.22,True,1.2213858,-0.68485034,-0.49219123,-0.6580772,-0.7431555,-0.17415799,5.039414,1,7,7_X_1,103,3
164700.0,52.0,3424.0,2273.0,690.0,685.0,3.9048,NEAR BAY,37.79,-122.22,True,1.8574275,0.7020748,1.2184199,0.6518334,0.811666,0.06030614,5.2166934,1,7,7_X_1,103,3
125000.0,52.0,762.0,600.0,190.0,195.0,3.0893,NEAR BAY,37.79,-122.21,True,1.8574275,-1.2039628,-0.96287006,-1.0900689,-1.0330374,-0.43097213,5.09691,1,7,7_X_1,103,3
124700.0,46.0,2366.0,1647.0,575.0,527.0,2.6042,NEAR BAY,37.79,-122.22,True,1.3803962,-0.055471312,0.4022289,0.25119585,0.21684325,-0.7232089,5.0958667,1,7,7_X_1,103,3
136700.0,49.0,1826.0,1201.0,450.0,424.0,2.5,NEAR BAY,37.79,-122.22,True,1.6189119,-0.44212055,-0.17927457,-0.18427972,-0.17092095,-0.78598166,5.1357684,1,7,7_X_1,103,3
141700.0,38.0,3049.0,2167.0,711.0,659.0,2.7969,NEAR BAY,37.79,-122.22,True,0.7443546,0.4335684,1.080215,0.7249933,0.71378374,-0.60712147,5.15137,1,7,7_X_1,103,3
150000.0,29.0,1640.0,939.0,376.0,340.0,2.8321,NEAR BAY,37.79,-122.2,True,0.028807726,-0.57529974,-0.5208753,-0.44208127,-0.48715582,-0.58591604,5.176091,1,7,7_X_1,103,3
138800.0,47.0,1543.0,859.0,307.0,292.0,2.9583,NEAR BAY,37.79,-122.21,True,1.4599015,-0.6447534,-0.62518084,-0.68246377,-0.66786146,-0.5098899,5.1423893,1,7,7_X_1,103,3
139200.0,34.0,2364.0,1517.0,557.0,516.0,2.8365,NEAR BAY,37.79,-122.21,True,0.42633376,-0.056903347,0.23273237,0.18848738,0.17543153,-0.58326536,5.143639,1,7,7_X_1,103,3
143800.0,35.0,1745.0,1143.0,409.0,386.0,2.875,NEAR BAY,37.79,-122.21,True,0.505839,-0.50011796,-0.2548961,-0.3271157,-0.3139796,-0.560072,5.1577587,1,7,7_X_1,103,3
156500.0,39.0,2003.0,1109.0,500.0,464.0,3.0682,NEAR BAY,37.8,-122.21,True,0.8238598,-0.31538552,-0.29922596,-0.01008949,-0.020332916,-0.44368333,5.1945143,1,7,7_X_1,103,3
151000.0,39.0,2018.0,1221.0,447.0,446.0,3.0757,NEAR BAY,37.8,-122.21,True,0.8238598,-0.30464527,-0.15319818,-0.19473113,-0.088097535,-0.43916512,5.178977,1,7,7_X_1,103,3
273000.0,43.0,3045.0,1115.0,499.0,455.0,4.9559,NEAR BAY,37.8,-122.2,False,1.1418806,0.43070433,-0.29140306,-0.0135732945,-0.054215226,0.69351596,5.4361625,1,7,7_X_1,103,3
217100.0,52.0,1547.0,706.0,293.0,268.0,4.7721,NEAR BAY,37.8,-122.2,True,1.8574275,-0.64188933,-0.8246652,-0.73123705,-0.7582143,0.5827901,5.33666,1,7,7_X_1,103,3
187100.0,52.0,3519.0,1883.0,711.0,706.0,3.4861,NEAR BAY,37.8,-122.21,True,1.8574275,0.7700964,0.7099303,0.7249933,0.8907247,-0.19192956,5.2720737,1,7,7_X_1,103,3
239600.0,41.0,2070.0,804.0,354.0,340.0,5.1184,NEAR BAY,37.8,-122.2,True,0.9828702,-0.2674124,-0.6968909,-0.518725,-0.48715582,0.79141015,5.379487,1,7,7_X_1,103,3
229700.0,48.0,1321.0,506.0,263.0,252.0,4.0977,NEAR BAY,37.8,-122.21,True,1.5394067,-0.8037092,-1.0854291,-0.8357512,-0.8184495,0.17651407,5.361161,1,7,7_X_1,103,3
257300.0,48.0,1694.0,610.0,259.0,238.0,4.744,NEAR BAY,37.8,-122.19,True,1.5394067,-0.5366348,-0.94983184,-0.84968644,-0.8711553,0.5658619,5.41044,1,7,7_X_1,103,3
246900.0,46.0,1938.0,768.0,341.0,332.0,4.2727,NEAR BAY,37.8,-122.19,True,1.3803962,-0.36192665,-0.7438284,-0.56401443,-0.5172734,0.2819386,5.392521,1,7,7_X_1,103,3
179900.0,50.0,968.0,462.0,195.0,184.0,2.9844,NEAR BAY,37.79,-122.19,True,1.6984171,-1.0564632,-1.1427971,-1.07265,-1.0744492,-0.49416658,5.255031,1,7,7_X_1,103,3
169600.0,40.0,1060.0,667.0,256.0,235.0,4.1739,NEAR BAY,37.79,-122.2,True,0.903365,-0.9905897,-0.87551415,-0.8601378,-0.88244945,0.22241893,5.229426,1,7,7_X_1,103,3
203300.0,46.0,2041.0,1059.0,405.0,399.0,3.8487,NEAR BAY,37.8,-122.2,True,1.3803962,-0.28817686,-0.36441693,-0.34105092,-0.26503846,0.026510049,5.3081374,1,7,7_X_1,103,3
263400.0,52.0,1813.0,637.0,271.0,277.0,4.0114,NEAR BAY,37.8,-122.19,True,1.8574275,-0.45142877,-0.91462874,-0.80788076,-0.724332,0.124524735,5.4206157,1,7,7_X_1,103,3
231800.0,45.0,2718.0,1106.0,451.0,454.0,4.6563,NEAR BAY,37.79,-122.19,True,1.300891,0.19656672,-0.30313742,-0.18079592,-0.057979926,0.51302916,5.3651133,1,7,7_X_1,103,3
140500.0,28.0,3144.0,1737.0,761.0,669.0,2.9297,NEAR BAY,37.79,-122.19,True,-0.050697483,0.50159,0.5195726,0.8991835,0.75143075,-0.5271193,5.1476765,1,7,7_X_1,103,3
126000.0,35.0,1802.0,1009.0,459.0,390.0,2.3036,NEAR BAY,37.79,-122.2,True,0.505839,-0.45930496,-0.4296079,-0.15292548,-0.29892078,-0.9042981,5.1003704,1,7,7_X_1,103,3
122000.0,49.0,882.0,737.0,195.0,210.0,2.6667,NEAR BAY,37.79,-122.2,True,1.6189119,-1.1180407,-0.7842468,-1.07265,-0.976567,-0.6855573,5.08636,1,7,7_X_1,103,3
134700.0,44.0,1621.0,1354.0,452.0,491.0,2.6189999999999998,NEAR BAY,37.79,-122.2,False,1.2213858,-0.5889041,0.020209799,-0.17731212,0.081314005,-0.714293,5.129368,1,7,7_X_1,103,3
139400.0,45.0,2115.0,1530.0,533.0,474.0,2.4167,NEAR BAY,37.79,-122.21,True,1.300891,-0.23519161,0.24968202,0.104876064,0.017314093,-0.83616376,5.144263,1,7,7_X_1,103,3
115400.0,45.0,2021.0,1410.0,528.0,480.0,2.7788,NEAR BAY,37.79,-122.2,True,1.300891,-0.3024972,0.09322368,0.08745704,0.0399023,-0.61802536,5.062206,1,7,7_X_1,103,3
137300.0,46.0,2239.0,1390.0,508.0,569.0,2.7352,NEAR BAY,37.78,-122.21,True,1.3803962,-0.14640549,0.0671473,0.017780948,0.3749607,-0.6442911,5.1376705,1,7,7_X_1,103,3
137000.0,52.0,1477.0,1065.0,300.0,269.0,1.8472,NEAR BAY,37.78,-122.21,True,1.8574275,-0.6920105,-0.35659403,-0.7068504,-0.7544496,-1.1792452,5.1367207,1,7,7_X_1,103,3
142600.0,52.0,1056.0,792.0,224.0,245.0,2.6583,NEAR BAY,37.78,-122.21,True,1.8574275,-0.99345374,-0.7125367,-0.9716196,-0.84480244,-0.6906177,5.1541195,1,7,7_X_1,103,3
137500.0,49.0,898.0,779.0,244.0,245.0,3.0536,NEAR BAY,37.78,-122.21,True,1.6189119,-1.1065844,-0.72948635,-0.9019435,-0.84480244,-0.45247874,5.138303,1,7,7_X_1,103,3
111700.0,44.0,2968.0,2269.0,710.0,610.0,2.3906,NEAR BAY,37.78,-122.22,False,1.2213858,0.37557098,1.2132046,0.7215095,0.5293134,-0.85188705,5.0480533,1,7,7_X_1,103,3
126800.0,43.0,1702.0,1227.0,460.0,407.0,1.7188,NEAR BAY,37.78,-122.21,True,1.1418806,-0.5309067,-0.14537527,-0.14944167,-0.23492087,-1.2565967,5.1031194,1,7,7_X_1,103,3
111300.0,47.0,881.0,753.0,248.0,241.0,2.625,NEAR BAY,37.78,-122.21,True,1.4599015,-1.1187568,-0.76338565,-0.8880083,-0.8598612,-0.71067846,5.046495,1,7,7_X_1,103,3
114800.0,40.0,494.0,547.0,114.0,135.0,2.8015,NEAR BAY,37.77,-122.22,True,0.903365,-1.3958553,-1.0319725,-1.3548381,-1.2589195,-0.60435027,5.059942,1,7,7_X_1,103,3
102300.0,50.0,1776.0,1807.0,473.0,440.0,1.7276,NEAR BAY,37.78,-122.22,True,1.6984171,-0.47792143,0.61084,-0.10415222,-0.110685736,-1.2512953,5.009876,1,7,7_X_1,103,3
131900.0,44.0,1678.0,1700.0,514.0,495.0,2.0801,NEAR BAY,37.78,-122.22,True,1.2213858,-0.5480911,0.47133133,0.038683776,0.09637281,-1.0389403,5.120245,1,7,7_X_1,103,3
